"gene","Xist_RIP_r","Airn_RIP_r","Kcnq1ot1_RIP_r","Xist_network_r","Airn_network_r","Kcnq1ot1_network_r","total_intra","rare","prev","rare_ratio","mean_silhouette","modularity","genetype"
"Prr13_chr15_102459028_102462806_+_ENSMUSG00000023048.13_ENSMUSG00000023048.13.unspliced",-0.07256681,0.087344856,0.147205223,0.204328820894459,0.230076634946915,0.243691920063249,55,23,27,0.418181818181818,0.310159655903698,0.0534540956994512,"protein_coding"
"Prr13_chr15_102459028_102462806_+_ENSMUSG00000023048.13_ENSMUST00000164688.1",-0.090771293,-0.323814242,-0.641378875,0.238902409893765,0.257776471529401,0.227147157880822,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prr14_chr7_127459611_127476759_+_ENSMUSG00000030822.15_ENSMUSG00000030822.15.unspliced",0.155222972,0.359057792,0.55871795,0.20578335288995,0.21221849734991,0.20634952297363,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prr14_chr7_127459611_127476759_+_ENSMUSG00000030822.15_ENSMUST00000106292.7",0.522473358,0.27165236,0.095452835,0.13839582872291,0.107628628740722,0.164442039670113,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prr14l_chr5_32789820_32854256_-_ENSMUSG00000054280.14_ENSMUSG00000054280.14.unspliced",-0.01548128,0.424271932,0.527339383,0.342468735877946,0.484340990590554,0.436832913767103,70,13,57,0.185714285714286,0.228511192346722,0.0128727272727273,"protein_coding"
"Prr15_chr6_54325835_54330201_+_ENSMUSG00000045725.5_ENSMUSG00000045725.5.unspliced",-0.074781568,0.294327883,0.18225302,0.13349765103207,0.138250871658202,0.0645701473485917,69,12,55,0.173913043478261,0.12750699236646,-0.00355867411096021,"protein_coding"
"Prr3_chr17_35972541_35980236_-_ENSMUSG00000038500.15_ENSMUSG00000038500.15.unspliced",-0.150134072,0.484362789,0.220975634,0.190236949078807,0.071439722059501,0.0905819129799098,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prr3_chr17_35972541_35980236_-_ENSMUSG00000038500.15_ENSMUST00000165613.8",-0.14139785,0.312066858,0.201211812,0.0939675392652145,0.00289850137496884,-0.0415730664122045,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prr3_chr17_35972541_35980236_-_ENSMUSG00000038500.15_ENSMUST00000174849.7",0.032651666,-0.266245441,-0.245653355,0.0666113539420086,0.00646447220770381,-0.087893511606085,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prr5_chr15_84669620_84703673_+_ENSMUSG00000036106.15_ENSMUSG00000036106.15.unspliced",0.044205991,0.500488609,0.667728769,-0.0459662064304022,0.16726674306644,0.130875241023208,72,31,37,0.430555555555556,0.148590890948062,0.0351475694444444,"protein_coding"
"Prr5l_chr2_101714285_101883027_-_ENSMUSG00000032841.15_ENSMUSG00000032841.15.unspliced",0.616765703,0.537063161,0.354501363,0.25414958379667,0.519530739409942,0.327155526201481,74,21,52,0.283783783783784,0.491099431069128,0.0463753023380811,"protein_coding"
"Prr7_chr13_55464267_55473154_+_ENSMUSG00000034686.8_ENSMUSG00000034686.8.unspliced",-0.062071007,-0.072239434,0.128573971,0.157647233269717,0.312838563869362,0.298584982796658,72,20,48,0.277777777777778,0.204729918854299,-0.00308099104241171,"protein_coding"
"Prrc1_chr18_57354741_57392956_+_ENSMUSG00000024594.9_ENSMUSG00000024594.9.unspliced",-0.074937037,0.100601909,0.388334098,0.114389742390599,0.149856096299175,0.178001262289507,82,18,57,0.219512195121951,0.200113107618252,-0.0186935883529541,"protein_coding"
"Prrc2a_chr17_35149076_35164897_-_ENSMUSG00000024393.14_ENSMUSG00000024393.14.unspliced",-0.050809083,-0.079974227,0.157179974,0.196206508105717,0.239108599496813,0.240477245087912,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prrc2b_chr2_32151082_32234537_+_ENSMUSG00000039262.16_ENSMUSG00000039262.16.unspliced",0.051126466,-0.13314079,0.116412051,0.0419665048082274,0.191583168620664,0.208416072430197,85,36,47,0.423529411764706,0.383044354126077,0.0905505379355411,"protein_coding"
"Prrc2c_chr1_162670725_162740556_-_ENSMUSG00000040225.15_ENSMUSG00000040225.15.unspliced",0.04539321,0.467106519,0.582886173,0.246406552608346,0.228627271736575,0.221719714358369,80,17,60,0.2125,0.234893521018136,0.0685871056241427,"protein_coding"
"Prrg1_chrX_78449613_78583896_-_ENSMUSG00000047996.16_ENSMUSG00000047996.16.unspliced",-0.05722278,0.210228803,0.4487054,0.0403079712866249,0.19769176453464,0.164492902021414,77,35,36,0.454545454545455,0.219713639173579,-0.0101380385998791,"protein_coding"
"Prrg2_chr7_45053584_45062677_-_ENSMUSG00000007837.11_ENSMUSG00000007837.11.unspliced",-0.184133359,0.54804519,0.448732534,0.124292861914293,0.154587868673631,0.222008821361459,57,16,39,0.280701754385965,0.256316110895865,-0.00691670927709678,"protein_coding"
"Prrg2_chr7_45053584_45062677_-_ENSMUSG00000007837.11_ENSMUST00000007981.8",-0.080935062,-0.16750997,-0.172696175,0.11673436859577,0.117309161945516,0.145309078493103,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prrg3_chrX_71962624_71972722_+_ENSMUSG00000033361.13_ENSMUSG00000033361.13.unspliced",0.102833913,0.018730989,0.157019549,0.138123658405702,0.281220996395936,0.197210803414963,67,28,37,0.417910447761194,0.230625582716471,0.0225525451050902,"protein_coding"
"Prrg4_chr2_104830741_104849876_-_ENSMUSG00000027171.10_ENSMUSG00000027171.10.unspliced",-0.02673317,0.6948554,0.711142402,0.139390907212317,0.145616808649625,0.107767173100632,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prrt3_chr6_113493639_113501931_-_ENSMUSG00000045009.9_ENSMUSG00000045009.9.unspliced",-0.097758509,0.298451318,0.241671,0.158127455219875,0.104516714798948,0.0821095461106932,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prrx1_chr1_163245119_163313710_-_ENSMUSG00000026586.16_ENSMUSG00000026586.16.unspliced",0.007208117,0.292301245,0.469536087,0.0622926960161687,0.0891337848294067,0.046044350926582,70,17,51,0.242857142857143,0.145126612133096,0.00129437869822487,"protein_coding"
"Prrx2_chr2_30834972_30881251_+_ENSMUSG00000039476.13_ENSMUSG00000039476.13.unspliced",-0.193648028,0.511983934,0.450585716,-0.107673619490924,-0.0600479679925118,-0.0355128202999649,74,38,33,0.513513513513513,0.202103674847691,-0.0273270837089116,"protein_coding"
"Prss12_chr3_123446913_123506597_+_ENSMUSG00000027978.9_ENSMUST00000029603.9",-0.180455519,-0.2859164,-0.415353279,0.0298826466677534,0.0553272204263052,0.103757820186708,61,23,34,0.377049180327869,0.117543197049539,-0.00209049589184776,"protein_coding"
"Prss16_chr13_22002173_22009742_-_ENSMUSG00000006179.9_ENSMUSG00000006179.9.unspliced",0.113963404,0.574060709,0.729881168,0.149386343455914,0.157131143283519,0.144182239690368,52,22,30,0.423076923076923,0.0942837074566921,-0.0229888293320121,"protein_coding"
"Prss23_chr7_89507783_89527187_-_ENSMUSG00000039405.7_ENSMUSG00000039405.7.unspliced",0.083994654,0.289351291,0.555563421,0.216666482643383,0.142965616175583,0.0748029941911104,86,22,60,0.255813953488372,0.119214143342429,-0.014719387755102,"protein_coding"
"Prss36_chr7_127932638_127946725_-_ENSMUSG00000070371.11_ENSMUSG00000070371.11.unspliced",-0.271743532,0.211567023,0.159332319,0.271435060464914,0.270141792178442,0.272381234476027,74,12,62,0.162162162162162,0.175978805677306,-0.024547968711494,"protein_coding"
"Prss41_chr17_23836785_23844172_-_ENSMUSG00000024114.15_ENSMUSG00000024114.15.unspliced",-0.055698278,-0.102534339,-0.125854947,0.12282162997637,0.232353489450881,0.197832433176564,65,32,31,0.492307692307692,0.1418772569315,0.0232173674618151,"protein_coding"
"Prss41_chr17_23836785_23844172_-_ENSMUSG00000024114.15_ENSMUST00000151797.2",0.346213843,0.448112848,0.329937236,0.0701856397291527,0.0975799708323534,0.0997034828899,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prss42_chr9_110798166_110803754_+_ENSMUSG00000044664.7_ENSMUSG00000044664.7.unspliced",0.244589446,-0.024539287,-0.038562628,0.148428465451845,0.170148859582277,0.348749042232374,79,29,46,0.367088607594937,0.275847975232445,-0.00519597076085542,"protein_coding"
"Prss42_chr9_110798166_110803754_+_ENSMUSG00000044664.7_ENSMUST00000035715.7",0.320618907,0.391899392,0.096092596,0.201049604452211,0.223810548709643,0.244192988160017,62,20,36,0.32258064516129,0.281634102040889,-0.00379471822198732,"protein_coding"
"Prss44_chr9_110813994_110824523_+_ENSMUSG00000032493.8_ENSMUSG00000032493.8.unspliced",-0.003668022,-0.077891052,-0.099307515,0.209930901826987,0.221858268587383,0.171737581034305,83,26,48,0.313253012048193,0.130685186163451,-0.00913035250865056,"protein_coding"
"Prss46_chr9_110844506_110856522_+_ENSMUSG00000049719.14_ENSMUSG00000049719.14.unspliced",-0.190711539,0.274140867,0.162927073,0.213931021490185,0.138301526860698,0.105199242152573,87,16,68,0.183908045977011,0.222215440223216,-0.0141215230622202,"protein_coding"
"Prss50_chr9_110857967_110864629_+_ENSMUSG00000048752.7_ENSMUSG00000048752.7.unspliced",-0.053364584,-0.099011933,-0.126058413,0.0291367955566044,0.0915277982497342,0.141758212116174,48,20,27,0.416666666666667,0.217212003158435,0.0311502190539838,"protein_coding"
"Prss8_chr7_127925716_127930104_-_ENSMUSG00000030800.10_ENSMUSG00000030800.10.unspliced",0.34574706,0.458912363,0.756020635,0.0841059290619061,0.175081008539425,0.188047225824569,95,32,60,0.336842105263158,0.162076056112296,0.0614127801999383,"protein_coding"
"Prss8_chr7_127925716_127930104_-_ENSMUSG00000030800.10_ENSMUST00000206124.1",0.736367467,0.454371124,0.275045678,0.209395080300778,0.0876138446843681,0.0316363830492644,NA,NA,NA,NA,NA,NA,"protein_coding"
"Prtg_chr9_72806874_72917291_+_ENSMUSG00000036030.9_ENSMUSG00000036030.9.unspliced",-0.22347194,0.215063126,0.127427665,-0.02217323210427,0.100856822585336,0.137120734943795,83,31,45,0.373493975903614,0.292281880835947,-0.0223293672020703,"protein_coding"
"Prune1_chr3_95253674_95282076_-_ENSMUSG00000015711.8_ENSMUSG00000015711.8.unspliced",0.021383136,0.526218755,0.577550458,0.130666542929142,0.146150308240967,0.125474451879263,60,10,47,0.166666666666667,0.24384503861317,0.00374395431501663,"protein_coding"
"Prx_chr7_27497388_27520214_+_ENSMUSG00000053198.14_ENSMUSG00000053198.14.unspliced",-0.145948806,0.538673221,0.363321015,0.254782025917918,0.341933943834673,0.275638063771919,92,29,59,0.315217391304348,0.109571432045766,0.000939357907253262,"protein_coding"
"Prxl2a_chr14_40993740_41013788_-_ENSMUSG00000021792.15_ENSMUSG00000021792.15.unspliced",0.123703007,0.278133873,0.657259686,-0.0731890208644446,0.090810362848821,0.0986085440506962,109,47,56,0.431192660550459,0.292946820629195,-0.0150991710908268,"protein_coding"
"Prxl2c_chr13_64275280_64312710_-_ENSMUSG00000021482.10_ENSMUSG00000021482.10.unspliced",0.103048767,0.430521538,0.557472411,0.0166760535265034,0.139433450005758,0.143130051454961,57,23,30,0.403508771929825,0.172441757897806,0.0173532375913328,"protein_coding"
"Psap_chr10_60277627_60302597_+_ENSMUSG00000004207.14_ENSMUSG00000004207.14.unspliced",-0.008075892,0.242264577,0.374994045,0.138353599588791,0.139986060357244,0.155099088186732,86,29,53,0.337209302325581,0.0964131859258822,0.152185223725286,"protein_coding"
"Psat1_chr19_15904678_15947337_-_ENSMUSG00000024640.9_ENSMUSG00000024640.9.unspliced",0.000547548,0.094891807,0.393875,0.141756084443472,0.13864252136628,0.157882705625555,68,18,44,0.264705882352941,0.206573493003533,0.00859060658644955,"protein_coding"
"Psd_chr19_46312087_46327156_-_ENSMUSG00000037126.16_ENSMUST00000224556.1",0.033932279,-0.091482729,-0.140884118,0.0653206599138933,0.138431929249787,0.165608564002619,60,23,31,0.383333333333333,0.162909848834705,0.034791479948895,"protein_coding"
"Psd2_chr18_35964830_36014715_+_ENSMUSG00000024347.16_ENSMUST00000175734.1",-0.001874641,-0.098846427,-0.127034003,0.0373961505419195,-0.036957022334978,0.0824319400765633,63,35,28,0.555555555555556,0.130116083335985,-0.0304563934061038,"protein_coding"
"Psd3_chr8_67689082_68212027_-_ENSMUSG00000030465.19_ENSMUSG00000030465.19.unspliced",0.022005475,0.334827271,0.606332798,0.0970815757263494,0.27237806391595,0.374526649313967,81,20,56,0.246913580246914,0.261188126714582,0.0186000372000744,"protein_coding"
"Psd3_chr8_67689082_68212027_-_ENSMUSG00000030465.19_ENSMUST00000093469.10",0.739806069,0.452841092,0.271854,0.0128659998499355,0.137595491407145,0.234127612372904,130,56,67,0.430769230769231,0.115175298051689,0.0602828540714861,"protein_coding"
"Psd3_chr8_67689082_68212027_-_ENSMUSG00000030465.19_ENSMUST00000212505.1",0.739401642,0.455529606,0.278272724,-0.0678385214085676,0.0624426118310164,0.149036510777506,125,60,59,0.48,0.232063605991116,0.0259464775913448,"protein_coding"
"Psd3_chr8_67689082_68212027_-_ENSMUSG00000030465.19_ENSMUST00000212960.1",0.004950162,-0.135468576,-0.257570588,-0.0226122131362029,0.0891701465793202,0.179330760523898,128,60,62,0.46875,0.232815938197817,0.00652794292508911,"protein_coding"
"Psd4_chr2_24367580_24414954_+_ENSMUSG00000026979.16_ENSMUSG00000026979.16.unspliced",0.018538163,0.275319119,0.610937723,0.299312403193531,0.406613642189376,0.349507868957557,57,6,49,0.105263157894737,0.0488250582438448,-0.0159629867008492,"protein_coding"
"Psen1_chr12_83688152_83735199_+_ENSMUSG00000019969.14_ENSMUSG00000019969.14.unspliced",-0.062321154,0.440481381,0.668325624,0.22973451164164,0.165984443701572,0.168509054428765,74,14,55,0.189189189189189,0.234019077217534,0.037886120696911,"protein_coding"
"Psen2_chr1_180227004_180263438_-_ENSMUSG00000010609.15_ENSMUSG00000010609.15.unspliced",-0.067037469,0.461536812,0.562150908,0.181307561777538,0.294291254219733,0.295570250005449,63,10,50,0.158730158730159,0.209235075094321,-0.0233222222222223,"protein_coding"
"Psen2_chr1_180227004_180263438_-_ENSMUSG00000010609.15_ENSMUST00000111104.1",-0.078352551,-0.128693511,-0.169728585,0.0391395164584148,0.108056676439076,0.138888725495039,53,23,30,0.433962264150943,0.30015085991282,0.0191535565311128,"protein_coding"
"Psenen_chr7_30561863_30563627_-_ENSMUSG00000036835.7_ENSMUSG00000036835.7.unspliced",0.224890427,0.376404929,0.197758184,0.0645350208219871,-0.0318392661880039,-0.0522543686316751,NA,NA,NA,NA,NA,NA,"protein_coding"
"Psg16_chr7_17074040_17133450_+_ENSMUSG00000066760.12_ENSMUST00000071399.12",0.469539322,0.537068995,0.359507003,0.0654770172180025,0.122616133314142,0.224205332924108,NA,NA,NA,NA,NA,NA,"protein_coding"
"Psg17_chr7_18813937_18821607_-_ENSMUSG00000004540.7_ENSMUSG00000004540.7.unspliced",-0.149794096,0.588526724,0.328336761,0.00896479005108016,0.0333276378618901,0.110777427099354,46,9,33,0.195652173913043,0.185675300376552,0.0143856332703213,"protein_coding"
"Psg17_chr7_18813937_18821607_-_ENSMUSG00000004540.7_ENSMUST00000004655.7",0.511336753,0.244475928,0.076724359,0.0334420258586712,0.0203859368933662,0.0629967161756722,64,35,27,0.546875,0.100658332565633,0.0226766733697213,"protein_coding"
"Psg29_chr7_17203477_17215760_+_ENSMUSG00000023159.8_ENSMUST00000075934.6",-0.095198302,-0.049389465,-0.140564437,-0.0699767692203568,-0.0786328769098938,-0.0479564619283129,NA,NA,NA,NA,NA,NA,"protein_coding"
"Psip1_chr4_83455680_83486459_-_ENSMUSG00000028484.16_ENSMUSG00000028484.16.unspliced",-0.07399902,0.15268856,0.216586054,0.309458603620192,0.421900290764435,0.357643194682427,58,8,49,0.137931034482759,0.227455962135842,0.0795837159473523,"protein_coding"
"Pskh1_chr8_105900441_105931778_+_ENSMUSG00000048310.8_ENSMUSG00000048310.8.unspliced",0.153098132,0.514436781,0.8183098,0.356535209798054,0.332888436834018,0.316266597230621,79,1,77,0.0126582278481013,0.178653200897806,0.0128594706478178,"protein_coding"
"Psma1_chr7_114264606_114276118_-_ENSMUSG00000030751.18_ENSMUSG00000030751.18.unspliced",-0.091727707,0.676841039,0.449171908,0.0996605615534968,0.220018033068525,0.180476140168782,59,19,38,0.322033898305085,0.209908609758389,0.0473317918545821,"protein_coding"
"Psma1_chr7_114264606_114276118_-_ENSMUSG00000030751.18_ENSMUST00000135570.7",-0.122359119,-0.289870309,-0.29999805,0.0856666744180927,0.0888898919234714,0.0555494070726886,NA,NA,NA,NA,NA,NA,"protein_coding"
"Psma2_chr13_14613240_14674236_+_ENSMUSG00000015671.11_ENSMUSG00000015671.11.unspliced",-0.059053284,0.136106809,0.421070145,0.233334387077023,0.327174130460385,0.334020889422853,70,9,57,0.128571428571429,0.321978002187656,0.070312358533273,"protein_coding"
"Psma3_chr12_70974621_70996347_+_ENSMUSG00000060073.9_ENSMUSG00000060073.9.unspliced",-0.046218601,0.310931693,0.434654195,0.0604606061600318,0.169394555023299,0.246245121722631,100,20,73,0.2,0.24088428463503,0.104485425342058,"protein_coding"
"Psma4_chr9_54950790_54958030_+_ENSMUSG00000032301.13_ENSMUSG00000032301.13.unspliced",-0.161251376,-0.113790891,-0.032275825,0.165285166290652,0.136982814524623,0.250911088941043,64,16,46,0.25,0.241909236988248,0.0700619834710744,"protein_coding"
"Psma5_chr3_108256926_108279974_+_ENSMUSG00000068749.9_ENSMUSG00000068749.9.unspliced",-0.088397602,0.516982855,0.698748766,0.121152704570167,0.295596406759614,0.284935982621734,73,5,62,0.0684931506849315,0.236197378386774,0.038912,"protein_coding"
"Psma6_chr12_55384222_55418454_+_ENSMUSG00000021024.14_ENSMUSG00000021024.14.unspliced",-0.086068314,0.225256801,0.370015878,0.0338504988510602,0.0545324926461078,0.135302841122411,50,12,35,0.24,0.229061144159881,0.166151633011881,"protein_coding"
"Psma7_chr2_180036374_180042433_-_ENSMUSG00000027566.15_ENSMUSG00000027566.15.unspliced",0.173264272,0.367519938,0.699466731,0.0893107020425822,0.125271454724389,0.126194968719341,NA,NA,NA,NA,NA,NA,"protein_coding"
"Psmb1_chr17_15475021_15499751_-_ENSMUSG00000014769.10_ENSMUSG00000014769.10.unspliced",-0.057068374,-0.009949013,0.219829656,0.0493349905549521,0.161942498702127,0.202187931465803,56,5,49,0.0892857142857143,0.296383947183683,0.0600718848011721,"protein_coding"
"Psmb10_chr8_105935735_105938444_-_ENSMUSG00000031897.9_ENSMUSG00000031897.9.unspliced",-0.14784536,0.611519661,0.341520443,-0.0050657710077994,0.0866832509119753,0.0676966679952686,60,25,31,0.416666666666667,0.26500434243425,-0.00206189540216595,"protein_coding"
"Psmb2_chr4_126677630_126709714_+_ENSMUSG00000028837.8_ENSMUSG00000028837.8.unspliced",0.046642864,0.480075862,0.69771311,-0.056042188622879,0.0401464576379758,0.1133548297959,NA,NA,NA,NA,NA,NA,"protein_coding"
"Psmb3_chr11_97703399_97713500_+_ENSMUSG00000069744.7_ENSMUSG00000069744.7.unspliced",-0.004995767,0.319532291,0.337721009,0.0307568302286599,0.0524768723186407,0.156902079425101,86,27,50,0.313953488372093,0.420711172796755,0.192715566216387,"protein_coding"
"Psmb4_chr3_94884093_94886961_-_ENSMUSG00000005779.12_ENSMUSG00000005779.12.unspliced",NA,NA,NA,0.0454810351606263,0.110833427152296,0.245926309478482,NA,NA,NA,NA,NA,NA,"protein_coding"
"Psmb5_chr14_54614119_54618022_-_ENSMUSG00000022193.7_ENSMUSG00000022193.7.unspliced",0.155435163,0.368058211,0.681980383,-0.0164561500009157,0.123588427703414,0.281032231925037,93,32,57,0.344086021505376,0.185635031510271,0.0674571382791219,"protein_coding"
"Psmb7_chr2_38588036_38644087_-_ENSMUSG00000026750.6_ENSMUSG00000026750.6.unspliced",-0.044889986,0.228022212,0.614839478,0.0688042443818792,0.113549193012433,0.181868396028578,NA,NA,NA,NA,NA,NA,"protein_coding"
"Psmb8_chr17_34197721_34201454_+_ENSMUSG00000024338.15_ENSMUSG00000024338.15.unspliced",0.738761497,0.46100523,0.284120587,0.143689265686252,0.255606138149513,0.197048665756944,101,31,66,0.306930693069307,0.258886681449363,0.0247149785840263,"protein_coding"
"Psmb9_chr17_34181987_34187764_-_ENSMUSG00000096727.3_ENSMUSG00000096727.3.unspliced",0.579098491,0.443272255,0.386453235,0.431687011890902,0.368667868115753,0.363537673479755,93,37,55,0.397849462365591,0.101882440379542,-0.010573434560602,"protein_coding"
"Psmc1_chr12_100110154_100123405_+_ENSMUSG00000021178.9_ENSMUSG00000021178.9.unspliced",-0.083677583,0.331023206,0.335733394,0.071127079302335,0.0983572692766131,0.157500499377366,94,44,46,0.468085106382979,0.32619925714074,0.174283154121864,"protein_coding"
