"target_id","length.x","Median_tpm","chrom_average","cyto_average","chrom_enrichment","alyref_rpm_less_igg","ciz1_rpm_less_igg","hnrnpc_rpm_less_igg","hnrnpk_rpm_less_igg","hnrnpl_rpm_less_igg","hnrnpm_rpm_less_igg","hnrnpu_rpm_less_igg","khdrbs1_rpm_less_igg","lbr_rpm_less_igg","matrin3_rpm_less_igg","nudt21_rpm_less_igg","nxf1_rpm_less_igg","pabpn1_rpm_less_igg","ptbp1_rpm_less_igg","rbm15_rpm_less_igg","ring1b_rpm_less_igg","rybp_rpm_less_igg","safb_rpm_less_igg","sfpq_rpm_less_igg","spen_rpm_less_igg","srsf1_rpm_less_igg","supt16h_rpm_less_igg","tia1_rpm_less_igg","u2af35_rpm_less_igg","u2af65_rpm_less_igg","xrn2_rpm_less_igg","ythdc1_rpm_less_igg"
"Tkfc_chr19_10587791_10605654_-_ENSMUSG00000034371.9_ENSMUSG00000034371.9.unspliced",17864,0.3682655,6.681065,0.7756775,0.8959764,0.0584561,0,0.439956,4.11064,1.71371,0.396419,2.1825,0,0,6.04845,0.104551,1.50249,0,0,0,0,0,0.124575,0.0676472,0.255492,1.50516,0,0.185359,0.253291,4.0099,0,1.02778
"Tkt_chr14_30548359_30574720_+_ENSMUSG00000021957.7_ENSMUSG00000021957.7.unspliced",26362,2.933365,30.3919,1.080511,0.965668,-0.0531674,0.332214,30.5246,36.7097,3.99466,7.45394,22.1616,0,0,10.7932,0,-0.017082,3.42855,3.91236,0,0,0.0195727,1.32748,2.08109,3.82471,1.53071,0,1.73968,0.0130848,0,1.89428,0
"Tlcd1_chr11_78176711_78181909_+_ENSMUSG00000019437.17_ENSMUSG00000019437.17.unspliced",5199,1.61291,14.13899,1.354624,0.9125689,0,0,0,0,0,0,0,-0.143091,0,0,0,0,0.0772905,0,0.543328,0,0,0,0,0,-0.0903173,0,0,0,0,0,11.5994
"Tlcd1_chr11_78176711_78181909_+_ENSMUSG00000019437.17_ENSMUST00000108338.1",714,1.400455,11.77407,2.833545,0.8060227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06638
"Tlcd2_chr11_75461715_75470899_+_ENSMUSG00000038217.13_ENSMUSG00000038217.13.unspliced",9185,0.476865,4.02429,0.1893475,0.9550632,0,0,0,-0.0357901,0,0,0,0,0,0,-0.0357137,0,-0.0357137,0,0,0.022246,0,0.0171595,0,-0.0357137,-0.0357137,0,-0.0357137,-0.0357137,-0.0357137,-0.0357137,0.0202663
"Tlcd5_chr9_43108650_43116570_-_ENSMUSG00000048503.7_ENSMUSG00000048503.7.unspliced",7921,0.822146,5.825545,0.579712,0.9094943,0,0,0.89704,0,0.541067,0.46331,0.250285,0,0,0,0,0,0,6.82278,0,0,0,0,0.229402,0,0,0,0,0.463351,0.5408,-0.0402378,0
"Tle1_chr4_72117142_72200919_-_ENSMUSG00000008305.18_ENSMUSG00000008305.18.unspliced",83778,0.658174,7.71004,0.134329,0.9828757,0.0425153,0,12.3164,4.14664,5.97679,20.4107,13.042,0.347244,0.19261,16.4619,1.60449,0.611227,0.306331,7.64476,0.137133,0.77991,0.710627,8.82357,1.62275,3.34018,0.529931,0.198599,2.02469,3.05325,2.69392,0.309119,2.75478
"Tle2_chr10_81574561_81590845_+_ENSMUSG00000034771.15_ENSMUSG00000034771.15.unspliced",16285,0.107117,1.896235,0.0500489,0.9742849,0.144022,0,0.704599,2.50707,0.342871,2.0963,1.39296,0,0,0,0.062521,0,0.0996632,0,0.177344,0,0.101352,1.03343,0.23745,0.427581,0.245752,0,0.108776,0.85885,0.715623,0.376684,0.124185
"Tle2_chr10_81574561_81590845_+_ENSMUSG00000034771.15_ENSMUST00000135211.7",2746,0.71901,2.70165,0.497902,0.8443838,0.770147,0,-0.0187506,0.029222,0,0.0373805,0,0,0,0,0.803417,0,3.07589,0,-0.00602936,0,-0.00603468,-0.304919,0,-0.0093045,1.03573,0.144095,0.0278323,0.899398,1.57509,0.0074836,0.358731
"Tle3_chr9_61372366_61418497_+_ENSMUSG00000032280.16_ENSMUSG00000032280.16.unspliced",46132,3.404715,35.6103,0.7913885,0.9782596,0,6.75523,6.09579,79.2098,15.3089,33.2257,83.1828,14.1161,1.95371,67.5957,8.0193,0.068131,0.564097,2.59162,5.47497,0,0.305804,88.5129,22.8014,44.4968,9.4577,0,45.7457,5.72976,13.843,18.0588,159.709
"Tle4_chr19_14448150_14598051_-_ENSMUSG00000024642.17_ENSMUSG00000024642.17.unspliced",149902,0.7299825,11.06946,0.1709375,0.9847926,0.147068,0.0105257,28.3316,35.8578,16.2721,30.8919,31.7685,1.34158,2.52547,103.514,4.82158,1.15817,2.56513,28.9091,1.07727,1.96444,3.18197,25.3557,5.50876,8.99787,0.329098,0.343762,13.6259,7.64418,18.2819,4.65742,0.020533
"Tle5_chr10_81559488_81566362_+_ENSMUSG00000054452.10_ENSMUSG00000054452.10.unspliced",6875,0.6538195,4.70639,0.3276085,0.9349208,0,-0.00804214,0.277638,4.55034,0,0,2.25383,0,0,0,0,0.033808,0,0,0,9.41284,0,1.15524,0,0,0.619891,0.0431965,0.209677,0,0,5.60662,0
"Tle6_chr10_81590904_81601073_-_ENSMUSG00000034758.12_ENSMUSG00000034758.12.unspliced",10170,0.5161055,5.457875,0.276873,0.9517201,0,0,4.11953,4.12687,0,0.204831,1.24105,0,0,0,0,0,0.010314,0,0,0,0,1.80261,0,0,2.28402,0,0.403072,5.69978,7.99128,0.703765,1.43106
"Tlk1_chr2_70712407_70825728_-_ENSMUSG00000041997.16_ENSMUSG00000041997.16.unspliced",113322,1.87924,23.81115,0.3573815,0.9852129,0.479642,0.231449,74.5962,72.4771,63.7027,72.8133,69.8366,2.85103,2.3694,186.065,17.08,1.07602,2.70948,52.8031,1.72084,1.61492,1.45792,45.2814,12.8683,25.3976,4.63337,0.468856,44.7515,36.5415,56.8334,7.28199,5.80738
"Tlk2_chr11_105178807_105283959_+_ENSMUSG00000020694.17_ENSMUSG00000020694.17.unspliced",105153,4.53892,56.4517,0.874678,0.9847421,0.02467,0.241347,236.917,141.401,133.759,96.1682,158.43,4.3589,1.63486,174.623,6.96584,2.64323,9.78196,99.0025,1.11818,0.84204,0.593408,37.7275,6.1535,18.176,7.29476,0.282721,45.0642,43.733,54.0264,3.96486,32.6846
"Tlk2_chr11_105178807_105283959_+_ENSMUSG00000020694.17_ENSMUST00000092537.9",2743,17.7048,75.54775,17.47535,0.8121397,-0.0426893,-1.15918,-6.21793,-8.50481,-3.52304,-3.74907,-9.72488,-2.37904,-0.90256,-1.81347,-1.048,0.87604,0,-11.2777,-1.46794,-0.39661,-0.138568,-1.06041,-0.45068,-4.14177,34.1269,0.84644,-3.52558,-3.3112,-3.3003,-2.12734,0
"Tll1_chr8_64014931_64206271_-_ENSMUSG00000053626.5_ENSMUSG00000053626.5.unspliced",191341,0.0726933,0.987621,0.005147995,0.9948145,0,0,1.57858,0.436777,0.343394,0.828148,1.4738,0,0.0936633,1.99042,0.139895,0.0423121,0.0530085,4.82358,0.089542,0.11293,0,1.55622,0,0.262152,0.0165116,0,0.670871,0.0523392,0,0.910946,0.0516645
"Tln1_chr4_43531519_43562691_-_ENSMUSG00000028465.16_ENSMUSG00000028465.16.unspliced",31173,1.99598,30.3162,0.604809,0.9804402,0,0,3.95172,34.0782,5.29627,1.4287,10.2085,0,0,20.9497,10.8148,0.137976,-0.063156,15.2795,0,0,0,3.14814,0,1.6939,0.781305,0,7.5269,0.0355828,0,1.30571,0
"Tln2_chr9_67217087_67559703_-_ENSMUSG00000052698.15_ENSMUSG00000052698.15.unspliced",342617,0.1929475,3.02421,0.03669775,0.9880108,0.0392955,0.520559,12.1097,14.9414,14.7868,15.6984,26.0439,1.6405,2.57146,36.7874,4.66609,4.18237,1.0347,20.6023,0.906192,2.59816,1.35053,15.119,9.40004,11.3459,1.67627,0.542182,7.74483,2.51704,4.26948,6.3349,1.36675
"Tln2_chr9_67217087_67559703_-_ENSMUSG00000052698.15_ENSMUST00000039662.8",8052,0.2583605,2.98662,0.2860015,0.9126078,4.08963,-0.00804214,-0.102387,-0.93612,0.186363,0.360678,-1.9225,0,0,0.149175,0.731739,5.45955,-0.505452,0.357569,-0.00804214,0,1.96446,0.216599,0,-0.000162598,4.07418,2.15191,-7.80722e-06,0.629547,0.721595,-1.66835e-06,-0.0206862
"Tlr2_chr3_83836272_83841767_-_ENSMUSG00000027995.10_ENSMUSG00000027995.10.unspliced",5496,0.1538395,2.42161,0.07635665,0.9694325,-0.0152617,0,0,0.312161,1.11752,0,0.295399,0.392252,0,0,0,-0.0152617,0,0,0.238199,0,0,0.155034,0,0,-0.0152617,0.0938748,0.186124,0.298047,0.358593,0.153621,0.0698521
"Tlr3_chr8_45395665_45411080_-_ENSMUSG00000031639.12_ENSMUSG00000031639.12.unspliced",15416,0.118309,1.152852,0.066305,0.9456141,0,0,0.0592551,0,0,0,-0.00378171,0,0,0.0677377,0.0816146,0,0,0.606969,0,0,0,0,-0.0067095,0,0,0,0,0.165447,0.517916,0,0.06713
"Tlr4_chr4_66827584_66930284_+_ENSMUSG00000039005.13_ENSMUSG00000039005.13.unspliced",102701,1.534255,1.89789,0.561381,0.7717287,0.206528,1.6538,0.0207255,-0.0154476,0.0461491,0.365038,0.187716,1.44979,0.406592,1.50157,0.981645,-0.0405271,-0.0586498,0.426057,0,-0.00883261,0.0208216,0.645668,0.498479,0.0164704,0,0.0413053,0.0989161,-0.0033002,0.261671,0.20344,68.6719
"Tlr5_chr1_182954788_182976044_+_ENSMUSG00000079164.8_ENSMUSG00000079164.8.unspliced",21257,0.287123,3.38689,0.04443215,0.987051,0,0.375465,0.235315,1.00082,1.22786,1.07194,3.6546,0.498749,0,2.67671,0.38392,0.262274,0,0.562481,0,0.169926,0.0978634,3.5811,0.403247,0.835736,0.384722,0,1.62169,0,0.292872,0.289279,0.470435
"Tlx1_chr19_45150680_45156943_+_ENSMUSG00000025215.10_ENSMUSG00000025215.10.unspliced",6264,0.365647,2.303305,0.2707155,0.8948278,0,0,0,1.40172,0.964046,1.34576,0.424131,0,0,0.223936,0,0,0,0,1.25923,0,0.0227353,0.582989,0,2.89112,0,0.397526,1.80552,0.424503,0,1.5821,0.851377
"Tlx1_chr19_45150680_45156943_+_ENSMUSG00000025215.10_ENSMUST00000174617.2",806,0.25187,0.61574,0,1,0,0,0,0,0,-0.0804214,-0.0804214,0,0,-0.0610899,0,0,0,0,0,0,0,-0.0804214,0,-0.040351,0,0,-0.041651,0,0,0,0.432046
"Tm2d1_chr4_98355370_98383306_-_ENSMUSG00000028563.16_ENSMUSG00000028563.16.unspliced",27937,1.13859,10.70848,0.423172,0.9619848,0.112903,0.568741,12.6716,8.62395,6.20692,8.44692,10.594,0.170906,0.714751,17.1574,1.36129,0.593976,0.994207,6.82222,1.33335,1.22962,0.907604,3.04607,0.138329,1.95716,1.15257,0.30554,2.36326,3.40078,2.69033,1.829,0
"Tm2d2_chr8_25017211_25023260_+_ENSMUSG00000031556.6_ENSMUSG00000031556.6.unspliced",6050,0.454276,4.633115,0.2288235,0.9529357,-0.0381094,0,0.194421,0.0117395,0,-0.00804214,0.792627,0,0,0.0966573,0,0.0916653,0,-0.0383664,0,0,0,1.29372,0,-0.00804214,0.336479,0,0,0.160468,0.335117,0,1.29493
"Tm2d3_chr7_65691169_65701913_+_ENSMUSG00000078681.10_ENSMUSG00000078681.10.unspliced",10745,0.8379785,6.245695,0.5197205,0.9231798,7.2e-05,-0.0160843,1.61714,3.5898,2.31525,0.798905,1.68926,0.312098,-0.0164973,1.93663,0.151279,0.153144,0.229065,0.319072,-0.0160843,-0.0160843,0,0.292174,-0.0160843,0.534683,0.161408,-0.0160843,0.157167,0,0.297286,0.652648,0
"Tm4sf19_chr16_32400506_32408227_+_ENSMUSG00000079625.2_ENSMUSG00000079625.2.unspliced",7722,0.3235435,3.06447,0.08297435,0.9736375,0,0,0.239609,0.835629,0.382628,0.416449,1.12796,0,0,5.41944,0,0,0,1.54274,0,0.123553,0,0.705636,0.353462,0.130816,0.19958,0,0.419019,0.385408,0.219154,0.545859,0.946372
"Tm6sf1_chr7_81859001_81884434_+_ENSMUSG00000038623.9_ENSMUSG00000038623.9.unspliced",25434,0.633768,5.546175,0.4188795,0.9297778,0,0,1.8996,4.707,2.52627,0.727439,6.22732,0.749104,0.152639,3.08208,0.796312,0.0960642,0.267166,0.352683,0.154958,0.445125,0.185554,10.0719,0,1.13811,0.28335,0,0.970313,0.420973,1.33423,2.46469,0.332993
"Tm6sf2_chr8_70072924_70080066_+_ENSMUSG00000036151.15_ENSMUSG00000036151.15.unspliced",7143,0.278729,5.50392,0.04981705,0.99103,0,0,0,2.22045,0,0,0,0.160118,0,-0.0155729,0,0.14286,-0.0296035,2.53484,0,0,0,0.874845,0,0,0,0,0.326333,0,0.0470833,1.0582,0
"Tm7sf2_chr19_6062821_6068373_-_ENSMUSG00000024799.16_ENSMUSG00000024799.16.unspliced",5553,0.878298,7.682635,0.40292,0.9501679,-0.0621294,0,0,0.658245,0.469056,0.350429,0.760446,0,0,0,0,0.632651,0.511912,0.250105,0,0.40951,0,0.619843,0,1.41682,0,0.154513,0.320699,0.294366,1.55509,0.691381,0.637885
"Tm7sf3_chr6_146602352_146642824_-_ENSMUSG00000040234.16_ENSMUSG00000040234.16.unspliced",40473,0.953509,10.38839,0.3703285,0.9655788,0.043403,0,7.30954,9.56042,12.673,5.06425,21.7366,0.499209,-0.0262268,0.898054,0.363949,0.275327,0,0.185582,2.21778,0,0.1638,6.90853,0,2.1116,0.181224,0.133616,6.48512,0.965503,3.55555,0.231227,0
"Tm9sf1_chr14_55635965_55643806_-_ENSMUSG00000002320.15_ENSMUSG00000002320.15.unspliced",7842,1.833485,14.49885,0.974285,0.9370338,0.070967,0,3.72273,2.68363,0,0,0.459995,0,0,0,0,0,0,0.126528,0,0,0.0195727,0,0,0,0,0,0,0,0,0,1.51186
"Tm9sf2_chr14_122107038_122159604_+_ENSMUSG00000025544.13_ENSMUSG00000025544.13.unspliced",52567,3.13352,33.6975,0.7893455,0.9771117,0.010844,0,62.1113,39.9378,35.2065,28.2198,60.233,2.22454,0,37.7874,2.21011,-0.026744,1.01668,48.5094,0,0.365541,1.17281,22.916,7.79592,13.0643,1.46657,0.0074787,18.7735,19.4441,29.6486,4.62727,0
"Tm9sf2_chr14_122107038_122159604_+_ENSMUSG00000025544.13_ENSMUST00000171318.1",1494,5.15711,18.73995,2.084492,0.8999017,4.91932,-0.00804214,-0.589995,-0.766541,0.299776,0.237798,0.0534203,0,-0.00804214,0,0,0,0,20.6636,-0.00804214,0.0571884,0,-1.00856,0,0.234655,0,0,0.59763,-0.79679,0.807789,0.16239,-0.00804214
"Tm9sf3_chr19_41210844_41263997_-_ENSMUSG00000025016.11_ENSMUSG00000025016.11.unspliced",53154,2.469095,29.69385,0.461742,0.984688,-0.043496,0,42.8642,33.6125,24.0478,55.6371,39.2428,2.0247,0.347191,17.2698,2.74008,-0.057321,0.446531,9.00704,0.357265,0.324317,0,23.3134,1.06782,1.8198,1.17135,0.13592,14.443,7.69547,19.3445,3.05527,0
"Tm9sf4_chr2_153161303_153210466_+_ENSMUSG00000068040.10_ENSMUSG00000068040.10.unspliced",49164,1.715065,21.45715,0.453655,0.9792954,0.186223,0.857918,23.7219,28.4167,32.9617,9.45388,24.3328,1.43474,0.588766,45.2504,4.2473,0.0845,3.27964,43.7201,0.596419,0.182217,0.0931869,16.0755,2.86732,4.92325,3.9277,0.258995,9.03143,3.64779,9.68364,3.80611,7.31406
"Tma16_chr8_66473118_66486530_-_ENSMUSG00000025591.6_ENSMUSG00000025591.6.unspliced",13413,2.698025,25.24545,1.049479,0.9600881,0,0,10.4766,14.0791,12.2537,1.80075,12.3971,0.0266863,0,0.304903,7.91415,0,0,8.21754,0,0,0,0,0,0,0.0459603,0,-0.0116971,12.7826,23.9713,0.413239,0.0362557
"Tma7_chr9_109074568_109082587_-_ENSMUSG00000091537.2_ENSMUSG00000091537.2.unspliced",8020,1.135885,10.6561,0.531812,0.9524655,0,0,0,1.37106,0.893715,0.25757,1.08025,0.226596,0,0,0.96431,0.264619,0.239617,0,0,0,0,2.05745,0.24365,0.265645,0.660129,0,1.05026,0.50658,1.04018,0.278093,0.0557319
"Tmbim1_chr1_74288247_74305622_-_ENSMUSG00000006301.17_ENSMUSG00000006301.17.unspliced",17376,1.757195,23.26265,0.7168555,0.9701055,0.0736989,0,0,0,6.29026,2.16948,4.17493,0,0,0,0,0,0,0,0,0,0,2.8447,0,0,2.38121,0,0,0,2.29392,0,0
"Tmbim1_chr1_74288247_74305622_-_ENSMUSG00000006301.17_ENSMUST00000113796.7",11011,1.28586,11.18876,0.171357,0.9849159,-0.00986216,-0.0241264,-0.0241306,19.8528,0,7.44185,13.5242,-0.0241264,0,53.8015,-0.0241264,0.229531,-0.0241264,25.4341,-0.0241264,0,0,0.68434,0.0205086,2.23999,0,-0.0241264,3.84742,-0.0241264,0,1.18751,0
"Tmbim4_chr10_120201590_120224917_+_ENSMUSG00000020225.10_ENSMUSG00000020225.10.unspliced",23328,1.06644,9.651215,0.5753185,0.9437426,0.112894,0,1.1861,12.492,14.2161,0.897057,9.14367,5.83744,0.348095,4.61436,2.50023,0.782065,2.48043,2.39723,0.425325,0.022246,0,2.75439,0.170495,3.14289,0.453229,0.405485,2.11169,4.7309,7.07755,3.8579,3.15342
"Tmbim6_chr15_99392882_99410049_+_ENSMUSG00000023010.15_ENSMUSG00000023010.15.unspliced",17168,4.44122,46.913,1.963245,0.9598323,0,0.348387,16.4018,15.7798,10.503,29.3327,16.744,2.27218,-0.0564127,11.0446,0,0.72464,0,0.078834,0.298613,0,0,22.9937,19.6069,27.7375,3.32687,0,24.8403,2.0016,12.4012,6.52975,0
"Tmbim6_chr15_99392882_99410049_+_ENSMUSG00000023010.15_ENSMUST00000159209.7",944,2.65575,4.25059,1.056529,0.8009222,0,0,0,0,0,0,0,1.01408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tmc4_chr7_3665790_3677553_-_ENSMUSG00000019734.16_ENSMUSG00000019734.16.unspliced",11764,0.70052,9.24636,0.338698,0.964664,0.130776,0,4.26936,2.51087,7.94312,0,3.02703,0,0,1.06932,0.436519,-0.0710234,2.14091,2.46136,0,0,0,4.65356,0,0,2.85767,0,0.209923,0.072758,0,0.0179625,17.7828
"Tmc6_chr11_117765988_117782198_-_ENSMUSG00000025572.17_ENSMUSG00000025572.17.unspliced",16211,0.4946475,6.06096,0.1146378,0.981437,0.0707208,0,2.1891,0.827586,0.94936,2.20341,0.875114,0.911363,0.0459536,1.98228,1.42723,0.975814,0.286733,1.8465,0.546373,0,0,2.52729,1.62859,1.63218,3.04475,0.277543,1.70321,2.691,1.73794,0.852163,5.48349
"Tmc7_chr7_118535841_118584736_-_ENSMUSG00000042246.5_ENSMUSG00000042246.5.unspliced",48896,0.336919,4.46843,0.1014989,0.9777898,0.0577821,0,4.25835,3.58041,6.96259,2.04752,4.86827,0.152079,0.291265,7.4591,0.696643,0.42382,0,2.55151,0.364469,0.42389,0.47,3.76539,0.313251,1.21498,0.949045,0.183339,2.07254,0.722485,1.75374,1.57116,0.324047
"Tmc8_chr11_117782076_117793110_+_ENSMUSG00000050106.17_ENSMUSG00000050106.17.unspliced",11035,0.176935,2.040905,0.1621695,0.9263895,0,0,0.180489,0.257161,0.134659,0,0.418885,0,0,0.14661,0.453746,0.169839,0,0.221156,0,0,0,0.790993,0,0,0.349965,0,0.165209,0.0986794,0.955006,0,0
"Tmcc1_chr6_116018611_116193486_-_ENSMUSG00000030126.17_ENSMUSG00000030126.17.unspliced",174876,1.45423,18.1043,1.027367,0.9463002,0.520671,0.576116,67.8772,51.871,90.0766,59.2428,83.6394,17.5544,1.59945,101.699,13.6119,8.01926,11.1878,44.3574,4.4682,3.66212,3.28378,86.8611,11.5675,20.9975,7.74299,1.04936,27.5771,6.10086,9.38514,7.67603,38.3423
"Tmcc2_chr1_132356315_132391281_-_ENSMUSG00000042066.16_ENSMUSG00000042066.16.unspliced",34967,0.30701,3.560525,0.0931104,0.9745157,0,0,1.94438,1.25389,1.51466,1.33084,4.94981,0,0.114884,1.71848,0,0.125831,0,2.28313,0.291012,0.044492,0.117436,3.8541,0.811808,1.16287,0,0.0832403,0.866531,0.0975243,0.0780823,0.962725,4.94084
"Tmcc3_chr10_94311949_94590956_+_ENSMUSG00000020023.18_ENSMUSG00000020023.18.unspliced",279008,0.9548975,10.84591,0.1666565,0.9848667,0,5.06805,74.9011,106.089,88.5338,55.1351,130.215,12.5111,1.21094,40.782,1.19996,1.29655,3.68516,38.2752,5.93435,2.71744,0.237072,82.5637,88.7893,104.719,0.888966,0.879825,71.6335,2.78994,5.2121,32.4398,1.90022
"Tmco1_chr1_167308378_167333978_+_ENSMUSG00000052428.10_ENSMUSG00000052428.10.unspliced",25601,1.101087,10.55919,0.2713425,0.9749465,0,0,7.68948,6.18277,7.38818,2.61402,9.91845,0.566223,0,4.87534,1.0218,0,1.04856,0.394203,0.981581,0,0.259855,2.20971,0,0.767662,0.264122,0,2.10922,2.59582,3.75566,0.879683,0.252116
"Tmco3_chr8_13288190_13322924_+_ENSMUSG00000038497.7_ENSMUSG00000038497.7.unspliced",34735,0.6127775,7.44903,0.234711,0.9694536,0.01746,2.00699,1.78151,5.58277,7.78848,3.89961,2.33814,2.73658,0.395701,2.86367,6.5848,1.43383,0.896007,2.18856,3.92046,0.0725482,0.103933,23.6788,2.49703,4.55941,7.1112,0.513102,7.23973,2.45773,3.81567,1.54201,12.5863
"Tmco4_chr4_138972888_139059171_+_ENSMUSG00000041143.16_ENSMUSG00000041143.16.unspliced",86284,0.4864135,5.76105,0.1033411,0.9823782,0.204043,0,2.53904,22.5509,12.937,3.89387,21.8016,1.26223,1.76453,6.78429,2.3495,1.85813,1.37433,14.9765,1.06715,1.65113,2.52837,17.8153,2.63106,7.65626,1.92836,1.00208,6.8565,0.638087,2.82556,7.45712,11.1208
"Tmco6_chr18_36735039_36742397_+_ENSMUSG00000006850.8_ENSMUSG00000006850.8.unspliced",7359,0.6529565,9.0076,0.3537535,0.9622113,0,0,0.273564,1.90382,0.869113,0,0,0,0,1.75945,0,1.13499,1.28965,0.505577,0,0,0,0.59432,0,0.10245,1.12763,0,0.767826,2.2634,4.66164,0.405871,0
"Tmed1_chr9_21507553_21510252_-_ENSMUSG00000032180.11_ENSMUSG00000032180.11.unspliced",2700,0.754176,9.0994,0.2981945,0.9682691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308258,0,0,0,0,0,0,0,0,0
"Tmed10_chr12_85340614_85374847_-_ENSMUSG00000021248.9_ENSMUSG00000021248.9.unspliced",34234,5.57891,34.34915,5.835475,0.8547834,0,0.188006,29.5951,29.4771,15.6021,33.0435,60.0261,1.59026,0.30737,23.2248,0.780805,0.283081,6.59388,42.482,0.234375,0.574482,0.584242,9.53282,10.0235,14.1714,0.59115,0,12.815,1.88217,4.64623,1.73558,0.713621
"Tmed2_chr5_124540695_124550506_+_ENSMUSG00000029390.13_ENSMUSG00000029390.13.unspliced",9812,2.840955,25.9461,1.417155,0.9482096,0.016355,0,15.6665,5.52301,0,10.0992,5.57266,0,0.431078,1.71328,0,-0.00999084,2.68535,0.192631,0.358168,0.323699,0.393104,5.36944,0.67218,0,-0.00806611,0,4.57096,0.855612,1.22829,3.09698,0
"Tmed3_chr9_89699206_89705068_-_ENSMUSG00000032353.9_ENSMUSG00000032353.9.unspliced",5863,0.5286405,5.78369,0.17835,0.9700857,0.0061544,0,0.266254,1.39192,0.430655,0,1.32924,0,0.402603,2.39816,0,0,0,3.57457,0,0,0.36423,1.36062,0,0,0,0.0687238,0.536112,0,0,0.035925,1.25999
"Tmed4_chr11_6270369_6274870_-_ENSMUSG00000004394.12_ENSMUSG00000004394.12.unspliced",4502,1.49244,20.5267,0.6189865,0.9707275,0,0,0,1.02293,0,1.51157,0,0,0,0,0,0,-0.039325,0,0,0,0,0,0,0,3.06679,0,0,2.76701,4.99303,0,0
"Tmed5_chr5_108106366_108132620_-_ENSMUSG00000063406.11_ENSMUSG00000063406.11.unspliced",26255,0.517514,9.832145,1.053299,0.9032378,0,0,5.71076,3.98215,6.96897,0.0858703,3.50391,0.360083,0.0229768,0.222566,0.152512,0,0.134732,0.112011,0.291012,0,0.449389,4.03146,-0.00804222,-0.00877985,0,0,2.55483,0.564625,0,0.765833,0.105805
"Tmed5_chr5_108106366_108132620_-_ENSMUSG00000063406.11_ENSMUST00000119437.7",3436,1.120915,4.251599,0.2171445,0.9514082,1.34875,0,-0.21545,-0.475879,-0.370391,0,0.181289,-0.380904,0,-0.35695,1.60517,0,0,0,0,0,0.101951,-0.13809,0.245492,0,0,0,-0.456013,0.426744,0.93425,-0.308538,0
"Tmed5_chr5_108106366_108132620_-_ENSMUSG00000063406.11_ENSMUST00000119784.1",689,1.432265,6.824,0.0984235,0.9857819,0,0,0.17507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tmed8_chr12_87166237_87200454_-_ENSMUSG00000034111.6_ENSMUSG00000034111.6.unspliced",34218,0.718776,7.85949,0.184981,0.9770052,0,0,2.6577,4.96161,7.73496,1.70482,10.5049,0,0,3.25743,0.318274,0.178078,0.774945,1.63277,0.291012,0,0.195727,0.95091,0.349038,0.331834,0.055906,-0.1207,1.23507,0.143933,0.269201,1.03781,0.302559
"Tmed9_chr13_55573732_55597697_+_ENSMUSG00000058569.8_ENSMUSG00000058569.8.unspliced",23966,0.408668,2.84851,0.231249,0.9249133,0,0,0,0,0,0,0,0,0,0,0.019521,0,0.135639,0,0,0,0,0.0309546,0,0,0,0,0,0,0.97536,0,0.00884376
"Tmeff1_chr4_48585174_48663131_+_ENSMUSG00000028347.14_ENSMUSG00000028347.14.unspliced",77958,3.75765,45.79585,0.7920815,0.9829981,-0.0035318,0.78353,54.3197,83.4654,62.2369,101.025,75.8862,0.659278,0.120627,443.931,21.7793,-0.0557479,2.9338,87.3724,0.394885,1.75858,0.958969,64.1059,16.5609,37.1637,6.06413,-0.00804962,35.3664,38.2158,81.3576,4.20548,0.318621
"Tmem101_chr11_102152546_102156404_-_ENSMUSG00000020921.6_ENSMUSG00000020921.6.unspliced",3859,0.924551,10.88447,0.5750185,0.9498216,0.0703323,0,0,0,0,0,0.753908,0,0.0290358,0,0,0.051755,0,0,0,0,0,1.07813,0,0,0,0,0.0578441,0,1.70699,0,0
"Tmem102_chr11_69803603_69805624_-_ENSMUSG00000089876.3_ENSMUSG00000089876.3.unspliced",2022,1.44594,10.30141,0.880815,0.9212308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.227
"Tmem104_chr11_115187487_115247023_+_ENSMUSG00000045980.13_ENSMUSG00000045980.13.unspliced",59537,0.778858,7.722255,0.111199,0.9858046,0.0747257,9.81358,3.85649,7.90117,6.0011,7.49174,14.7318,18.3774,2.34868,12.0509,3.76463,0.916421,0.492236,4.54013,3.50107,2.43186,1.44144,14.4871,10.2585,14.0217,0.967653,0.62733,8.19243,3.91118,1.97619,7.89869,2.05915
"Tmem106a_chr11_101582242_101591788_+_ENSMUSG00000034947.13_ENSMUSG00000034947.13.unspliced",9547,1.79278,26.51005,0.8922565,0.9674386,0,0,2.94632,17.4307,5.9631,0.267771,7.31173,0,0,0,1.47752,0,0,0,0,0,0.233034,2.48484,0,0,1.64106,0,0,4.66202,8.44148,0,0.586984
