"genes","total_intra","rare","prev","rare_ratio"
"Tarm1_chr7_3486500_3502624_-_ENSMUSG00000053338.9_ENSMUSG00000053338.9.unspliced",61,23,34,0.377049180327869
"Tars_chr15_11382301_11399665_-_ENSMUSG00000022241.6_ENSMUSG00000022241.6.unspliced",77,28,44,0.363636363636364
"Tars2_chr3_95739976_95760206_-_ENSMUSG00000028107.14_ENSMUSG00000028107.14.unspliced",69,21,47,0.304347826086957
"Tas1r1_chr4_152027914_152038568_-_ENSMUSG00000028950.3_ENSMUSG00000028950.3.unspliced",84,25,59,0.297619047619048
"Tas1r3_chr4_155859268_155863362_-_ENSMUSG00000029072.3_ENSMUST00000030949.3",40,21,16,0.525
"Tasor_chr14_27428834_27483555_+_ENSMUSG00000040651.9_ENSMUSG00000040651.9.unspliced",57,11,43,0.192982456140351
"Tasor2_chr13_3566035_3611108_-_ENSMUSG00000033799.10_ENSMUSG00000033799.10.unspliced",95,17,73,0.178947368421053
"Tasp1_chr2_139833480_140066805_-_ENSMUSG00000039033.11_ENSMUSG00000039033.11.unspliced",68,14,52,0.205882352941176
"Tasp1_chr2_139833480_140066805_-_ENSMUSG00000039033.11_ENSMUST00000046656.8",59,25,31,0.423728813559322
"Tatdn1_chr15_58890155_58933738_-_ENSMUSG00000050891.10_ENSMUSG00000050891.10.unspliced",86,10,72,0.116279069767442
"Tatdn2_chr6_113697050_113711069_+_ENSMUSG00000056952.13_ENSMUSG00000056952.13.unspliced",76,13,61,0.171052631578947
"Tatdn3_chr1_191045826_191062932_-_ENSMUSG00000026632.17_ENSMUSG00000026632.17.unspliced",76,6,68,0.0789473684210526
"Tax1bp1_chr6_52713729_52766780_+_ENSMUSG00000004535.12_ENSMUSG00000004535.12.unspliced",48,5,43,0.104166666666667
"Tax1bp3_chr11_73177083_73183162_+_ENSMUSG00000040158.12_ENSMUSG00000040158.12.unspliced",52,16,32,0.307692307692308
"Taz_chrX_74281912_74290151_+_ENSMUSG00000009995.17_ENSMUSG00000009995.17.unspliced",54,14,40,0.259259259259259
"Tbc1d1_chr5_64156305_64351486_+_ENSMUSG00000029174.18_ENSMUSG00000029174.18.unspliced",76,29,44,0.381578947368421
"Tbc1d10a_chr11_4186789_4215505_+_ENSMUSG00000034412.13_ENSMUSG00000034412.13.unspliced",68,16,46,0.235294117647059
"Tbc1d10b_chr7_127197459_127208468_-_ENSMUSG00000042492.12_ENSMUSG00000042492.12.unspliced",62,12,49,0.193548387096774
"Tbc1d10c_chr19_4183411_4191284_-_ENSMUSG00000040247.6_ENSMUSG00000040247.6.unspliced",52,13,36,0.25
"Tbc1d12_chr19_38836579_38919923_+_ENSMUSG00000048720.8_ENSMUSG00000048720.8.unspliced",54,12,37,0.222222222222222
"Tbc1d12_chr19_38836579_38919923_+_ENSMUSG00000048720.8_ENSMUST00000235558.1",59,19,38,0.322033898305085
"Tbc1d14_chr5_36490604_36593276_-_ENSMUSG00000029192.17_ENSMUSG00000029192.17.unspliced",82,23,56,0.280487804878049
"Tbc1d15_chr10_115197872_115251467_-_ENSMUSG00000020130.9_ENSMUSG00000020130.9.unspliced",102,2,96,0.0196078431372549
"Tbc1d16_chr11_119143045_119228499_-_ENSMUSG00000039976.4_ENSMUSG00000039976.4.unspliced",79,29,49,0.367088607594937
"Tbc1d19_chr5_53809606_53903965_+_ENSMUSG00000039178.9_ENSMUSG00000039178.9.unspliced",65,18,45,0.276923076923077
"Tbc1d2_chr4_46604390_46650209_-_ENSMUSG00000039813.14_ENSMUSG00000039813.14.unspliced",72,20,50,0.277777777777778
"Tbc1d20_chr2_152293828_152313996_+_ENSMUSG00000027465.13_ENSMUSG00000027465.13.unspliced",89,28,57,0.314606741573034
"Tbc1d22a_chr15_86214459_86498503_+_ENSMUSG00000051864.10_ENSMUSG00000051864.10.unspliced",98,45,49,0.459183673469388
"Tbc1d22b_chr17_29549785_29606898_+_ENSMUSG00000042203.8_ENSMUSG00000042203.8.unspliced",63,4,57,0.0634920634920635
"Tbc1d22bos_chr17_29578816_29596305_-_ENSMUSG00000089900.2_ENSMUSG00000089900.2.unspliced",55,29,24,0.527272727272727
"Tbc1d23_chr16_57168862_57231504_-_ENSMUSG00000022749.8_ENSMUSG00000022749.8.unspliced",48,11,36,0.229166666666667
"Tbc1d24_chr17_24175431_24205562_-_ENSMUSG00000036473.16_ENSMUSG00000036473.16.unspliced",100,12,86,0.12
"Tbc1d25_chrX_8154472_8176181_-_ENSMUSG00000039201.10_ENSMUSG00000039201.10.unspliced",88,37,44,0.420454545454545
"Tbc1d2b_chr9_90202027_90270804_-_ENSMUSG00000037410.13_ENSMUSG00000037410.13.unspliced",63,3,55,0.0476190476190476
"Tbc1d31_chr15_57912199_57970067_+_ENSMUSG00000022364.14_ENSMUSG00000022364.14.unspliced",69,23,41,0.333333333333333
"Tbc1d32_chr10_56014293_56228689_-_ENSMUSG00000038122.9_ENSMUSG00000038122.9.unspliced",67,10,56,0.149253731343284
"Tbc1d32_chr10_56014293_56228689_-_ENSMUSG00000038122.9_ENSMUST00000099739.4",62,11,48,0.17741935483871
"Tbc1d4_chr14_101442360_101609191_-_ENSMUSG00000033083.16_ENSMUSG00000033083.16.unspliced",70,29,38,0.414285714285714
"Tbc1d5_chr17_50733124_51179352_-_ENSMUSG00000023923.10_ENSMUSG00000023923.10.unspliced",58,3,55,0.0517241379310345
"Tbc1d5_chr17_50733124_51179352_-_ENSMUSG00000023923.10_ENSMUST00000224528.1",69,14,53,0.202898550724638
"Tbc1d7_chr13_43151740_43171501_-_ENSMUSG00000021368.15_ENSMUSG00000021368.15.unspliced",67,24,41,0.358208955223881
"Tbc1d8_chr1_39371492_39478755_-_ENSMUSG00000003134.10_ENSMUSG00000003134.10.unspliced",79,20,55,0.253164556962025
"Tbc1d8b_chrX_139684996_139753405_+_ENSMUSG00000042473.8_ENSMUSG00000042473.8.unspliced",47,13,34,0.276595744680851
"Tbc1d9_chr8_83165352_83272934_+_ENSMUSG00000031709.15_ENSMUSG00000031709.15.unspliced",47,14,31,0.297872340425532
"Tbca_chr13_94788910_94842922_+_ENSMUSG00000042043.6_ENSMUSG00000042043.6.unspliced",78,7,68,0.0897435897435897
"Tbcb_chr7_30224131_30232272_-_ENSMUSG00000006095.12_ENSMUSG00000006095.12.unspliced",68,31,32,0.455882352941176
"Tbccd1_chr16_22813214_22857669_-_ENSMUSG00000004462.7_ENSMUSG00000004462.7.unspliced",74,28,44,0.378378378378378
"Tbcd_chr11_121451949_121617164_+_ENSMUSG00000039230.14_ENSMUSG00000039230.14.unspliced",47,11,32,0.234042553191489
"Tbce_chr13_13997949_14039638_-_ENSMUSG00000039233.12_ENSMUSG00000039233.12.unspliced",78,5,68,0.0641025641025641
"Tbcel_chr9_42412316_42507809_-_ENSMUSG00000037287.15_ENSMUSG00000037287.15.unspliced",82,15,60,0.182926829268293
"Tbck_chr3_132684144_132841688_+_ENSMUSG00000028030.12_ENSMUSG00000028030.12.unspliced",73,13,59,0.178082191780822
"Tbk1_chr10_121546455_121586787_-_ENSMUSG00000020115.3_ENSMUSG00000020115.3.unspliced",58,6,50,0.103448275862069
"Tbl1x_chrX_77511013_77662983_+_ENSMUSG00000025246.13_ENSMUSG00000025246.13.unspliced",68,4,62,0.0588235294117647
"Tbl1xr1_chr3_22076652_22216594_+_ENSMUSG00000027630.13_ENSMUSG00000027630.13.unspliced",51,4,43,0.0784313725490196
"Tbl1xr1_chr3_22076652_22216594_+_ENSMUSG00000027630.13_ENSMUST00000192328.4",59,14,45,0.23728813559322
"Tbl1xr1_chr3_22076652_22216594_+_ENSMUSG00000027630.13_ENSMUST00000202747.3",68,22,45,0.323529411764706
"Tbl2_chr5_135149657_135165760_+_ENSMUSG00000005374.13_ENSMUSG00000005374.13.unspliced",78,22,52,0.282051282051282
"Tbl3_chr17_24697949_24707660_-_ENSMUSG00000040688.16_ENSMUSG00000040688.16.unspliced",71,28,41,0.394366197183099
"Tbp_chr17_15499888_15528379_+_ENSMUSG00000014767.17_ENSMUSG00000014767.17.unspliced",72,9,61,0.125
"Tbpl1_chr10_22703879_22731938_-_ENSMUSG00000071359.13_ENSMUSG00000071359.13.unspliced",62,5,56,0.0806451612903226
"Tbr1_chr2_61802930_61814114_+_ENSMUSG00000035033.15_ENSMUSG00000035033.15.unspliced",94,29,62,0.308510638297872
"Tbrg1_chr9_37648763_37657312_-_ENSMUSG00000011114.18_ENSMUSG00000011114.18.unspliced",66,15,48,0.227272727272727
"Tbx15_chr3_99240381_99354259_+_ENSMUSG00000027868.11_ENSMUSG00000027868.11.unspliced",88,26,57,0.295454545454545
"Tbx18_chr9_87702800_87731260_-_ENSMUSG00000032419.8_ENSMUSG00000032419.8.unspliced",43,10,32,0.232558139534884
"Tbx2_chr11_85832551_85841948_+_ENSMUSG00000000093.6_ENSMUSG00000000093.6.unspliced",39,15,21,0.384615384615385
"Tbx20_chr9_24718138_24774303_-_ENSMUSG00000031965.15_ENSMUSG00000031965.15.unspliced",109,15,87,0.137614678899083
"Tbx3_chr5_119670669_119684724_+_ENSMUSG00000018604.18_ENSMUSG00000018604.18.unspliced",50,12,34,0.24
"Tbx3os1_chr5_119570130_119671365_-_ENSMUSG00000087516.7_ENSMUSG00000087516.7.unspliced",73,37,34,0.506849315068493
"Tbx6_chr7_126781483_126785560_+_ENSMUSG00000030699.16_ENSMUSG00000030699.16.unspliced",51,18,33,0.352941176470588
"Tc2n_chr12_101645443_101718523_-_ENSMUSG00000021187.14_ENSMUSG00000021187.14.unspliced",57,19,37,0.333333333333333
"Tcaf1_chr6_42668002_42710088_-_ENSMUSG00000036667.14_ENSMUSG00000036667.14.unspliced",68,42,25,0.61764705882353
"Tcaf2_chr6_42623016_42645254_-_ENSMUSG00000029851.5_ENSMUSG00000029851.5.unspliced",108,38,62,0.351851851851852
"Tcaim_chr9_122805539_122836334_+_ENSMUSG00000046603.16_ENSMUSG00000046603.16.unspliced",70,29,37,0.414285714285714
"Tcea1_chr1_4857814_4897909_+_ENSMUSG00000033813.15_ENSMUSG00000033813.15.unspliced",77,16,56,0.207792207792208
"Tcea2_chr2_181680310_181688071_+_ENSMUSG00000059540.15_ENSMUSG00000059540.15.unspliced",76,5,70,0.0657894736842105
"Tcea2_chr2_181680310_181688071_+_ENSMUSG00000059540.15_ENSMUST00000103042.9",94,33,53,0.351063829787234
"Tcea3_chr4_136247729_136274898_+_ENSMUSG00000001604.14_ENSMUSG00000001604.14.unspliced",63,20,41,0.317460317460317
"Tceanc_chrX_166499812_166518567_-_ENSMUSG00000051224.13_ENSMUSG00000051224.13.unspliced",85,17,63,0.2
"Tceanc_chrX_166499812_166518567_-_ENSMUSG00000051224.13_ENSMUST00000180322.1",81,24,52,0.296296296296296
"Tceanc2_chr4_107134155_107179116_-_ENSMUSG00000028619.15_ENSMUSG00000028619.15.unspliced",89,12,73,0.134831460674157
"Tcerg1_chr18_42511487_42575793_+_ENSMUSG00000024498.16_ENSMUSG00000024498.16.unspliced",51,7,43,0.137254901960784
"Tcf12_chr9_71842688_72111871_-_ENSMUSG00000032228.16_ENSMUSG00000032228.16.unspliced",74,22,50,0.297297297297297
"Tcf15_chr2_152143561_152149097_+_ENSMUSG00000068079.5_ENSMUSG00000068079.5.unspliced",83,14,66,0.168674698795181
"Tcf20_chr15_82808436_82987872_-_ENSMUSG00000041852.15_ENSMUSG00000041852.15.unspliced",78,29,46,0.371794871794872
"Tcf20_chr15_82808436_82987872_-_ENSMUSG00000041852.15_ENSMUST00000109510.9",97,30,62,0.309278350515464
"Tcf24_chr1_9960163_9967932_-_ENSMUSG00000099032.2_ENSMUSG00000099032.2.unspliced",58,20,34,0.344827586206897
"Tcf3_chr10_80409514_80433647_-_ENSMUSG00000020167.14_ENSMUSG00000020167.14.unspliced",82,33,47,0.402439024390244
"Tcf4_chr18_69343356_69689079_+_ENSMUSG00000053477.17_ENSMUSG00000053477.17.unspliced",88,32,52,0.363636363636364
"Tcf4_chr18_69343356_69689079_+_ENSMUSG00000053477.17_ENSMUST00000114982.7",61,11,47,0.180327868852459
"Tcf7l1_chr6_72626378_72789254_-_ENSMUSG00000055799.13_ENSMUSG00000055799.13.unspliced",67,19,48,0.283582089552239
"Tcf7l2_chr19_55741820_55933654_+_ENSMUSG00000024985.20_ENSMUSG00000024985.20.unspliced",77,37,38,0.48051948051948
"Tcfl5_chr2_180621956_180642708_-_ENSMUSG00000038932.13_ENSMUSG00000038932.13.unspliced",88,26,55,0.295454545454545
"Tcirg1_chr19_3896050_3907133_-_ENSMUSG00000001750.16_ENSMUSG00000001750.16.unspliced",83,27,54,0.325301204819277
"Tcn2_chr11_3917192_3932159_-_ENSMUSG00000020432.12_ENSMUSG00000020432.12.unspliced",81,24,54,0.296296296296296
"Tcof1_chr18_60813755_60848971_-_ENSMUSG00000024613.16_ENSMUSG00000024613.16.unspliced",65,13,51,0.2
"Tcp1_chr17_12915701_12925067_+_ENSMUSG00000068039.13_ENSMUSG00000068039.13.unspliced",57,20,34,0.350877192982456
"Tcp11_chr17_28066745_28080639_-_ENSMUSG00000062859.15_ENSMUSG00000062859.15.unspliced",64,18,39,0.28125
"Tcp11l1_chr2_104657288_104712169_-_ENSMUSG00000027175.10_ENSMUSG00000027175.10.unspliced",44,20,22,0.454545454545455
"Tcp11l1_chr2_104657288_104712169_-_ENSMUSG00000027175.10_ENSMUST00000028597.3",65,19,41,0.292307692307692
"Tcp11l2_chr10_84576626_84614359_+_ENSMUSG00000020034.7_ENSMUSG00000020034.7.unspliced",54,21,30,0.388888888888889
"Tcta_chr9_108302958_108306160_-_ENSMUSG00000039461.12_ENSMUSG00000039461.12.unspliced",46,22,22,0.478260869565217
"Tcte2_chr17_13712444_13761825_-_ENSMUSG00000038347.15_ENSMUSG00000038347.15.unspliced",64,6,57,0.09375
"Tcte2_chr17_13712444_13761825_-_ENSMUSG00000038347.15_ENSMUST00000053376.11",77,30,42,0.38961038961039
"Tcte2_chr17_13712444_13761825_-_ENSMUSG00000038347.15_ENSMUST00000130033.7",62,22,37,0.354838709677419
"Tctex1d2_chr16_32419702_32429099_+_ENSMUSG00000014075.15_ENSMUSG00000014075.15.unspliced",75,44,27,0.586666666666667
"Tctn1_chr5_122237848_122264460_-_ENSMUSG00000038593.18_ENSMUSG00000038593.18.unspliced",62,12,50,0.193548387096774
"Tctn2_chr5_124598749_124627738_+_ENSMUSG00000029386.15_ENSMUSG00000029386.15.unspliced",68,26,40,0.382352941176471
"Tctn3_chr19_40596446_40612233_-_ENSMUSG00000025008.15_ENSMUSG00000025008.15.unspliced",84,34,45,0.404761904761905
"Tdg_chr10_82629828_82650799_+_ENSMUSG00000034674.18_ENSMUSG00000034674.18.unspliced",76,3,71,0.0394736842105263
"Tdp1_chr12_99884517_99955219_+_ENSMUSG00000021177.16_ENSMUSG00000021177.16.unspliced",71,19,49,0.267605633802817
"Tdp2_chr13_24831679_24842153_+_ENSMUSG00000035958.3_ENSMUSG00000035958.3.unspliced",73,16,53,0.219178082191781
"Tdrd1_chr19_56826209_56870012_+_ENSMUSG00000025081.13_ENSMUSG00000025081.13.unspliced",74,24,48,0.324324324324324
"Tdrd3_chr14_87416639_87545504_+_ENSMUSG00000022019.16_ENSMUSG00000022019.16.unspliced",91,17,72,0.186813186813187
"Tdrd7_chr4_45965334_46034761_+_ENSMUSG00000035517.17_ENSMUSG00000035517.17.unspliced",67,15,48,0.223880597014925
"Tdrd9_chr12_111971559_112068854_+_ENSMUSG00000054003.13_ENSMUST00000079009.10",54,23,27,0.425925925925926
"Tdrkh_chr3_94413273_94434668_+_ENSMUSG00000041912.12_ENSMUSG00000041912.12.unspliced",75,6,65,0.08
"Tdrp_chr8_13952008_13975032_-_ENSMUSG00000050052.12_ENSMUSG00000050052.12.unspliced",80,17,62,0.2125
"Tead1_chr7_112679318_112906807_+_ENSMUSG00000055320.18_ENSMUSG00000055320.18.unspliced",45,9,34,0.2
"Tead2_chr7_45215753_45233644_+_ENSMUSG00000030796.17_ENSMUSG00000030796.17.unspliced",91,29,59,0.318681318681319
"Tead3_chr17_28331671_28350817_-_ENSMUSG00000002249.21_ENSMUSG00000002249.21.unspliced",75,20,52,0.266666666666667
"Tec_chr5_72755716_72868483_-_ENSMUSG00000029217.16_ENSMUSG00000029217.16.unspliced",62,6,52,0.0967741935483871
"Tecpr1_chr5_144194442_144223615_-_ENSMUSG00000066621.12_ENSMUSG00000066621.12.unspliced",49,7,42,0.142857142857143
"Tecpr2_chr12_110889264_110972394_+_ENSMUSG00000021275.16_ENSMUSG00000021275.16.unspliced",77,12,64,0.155844155844156
"Tecr_chr8_83571698_83607971_-_ENSMUSG00000031708.17_ENSMUSG00000031708.17.unspliced",69,25,42,0.36231884057971
"Tecr_chr8_83571698_83607971_-_ENSMUSG00000031708.17_ENSMUST00000238997.1",92,45,42,0.489130434782609
"Tef_chr15_81802421_81826863_+_ENSMUSG00000022389.15_ENSMUSG00000022389.15.unspliced",55,5,49,0.0909090909090909
"Tefm_chr11_80136678_80142175_-_ENSMUSG00000046909.9_ENSMUSG00000046909.9.unspliced",122,13,101,0.10655737704918
"Telo2_chr17_25099570_25115967_-_ENSMUSG00000024170.15_ENSMUSG00000024170.15.unspliced",83,19,61,0.228915662650602
"Ten1_chr11_116198855_116215318_+_ENSMUSG00000020778.12_ENSMUSG00000020778.12.unspliced",85,17,60,0.2
"Tenm3_chr8_48227682_48843951_-_ENSMUSG00000031561.16_ENSMUSG00000031561.16.unspliced",72,36,34,0.5
"Tenm3_chr8_48227682_48843951_-_ENSMUSG00000031561.16_ENSMUST00000190840.7",53,17,33,0.320754716981132
"Tenm4_chr7_96171246_96911093_+_ENSMUSG00000048078.16_ENSMUSG00000048078.16.unspliced",49,16,26,0.326530612244898
"Tent2_chr13_93146282_93192385_-_ENSMUSG00000042167.6_ENSMUSG00000042167.6.unspliced",64,13,48,0.203125
"Tent4a_chr13_69497959_69534617_-_ENSMUSG00000034575.13_ENSMUSG00000034575.13.unspliced",66,15,49,0.227272727272727
"Tent4a_chr13_69497959_69534617_-_ENSMUSG00000034575.13_ENSMUST00000223344.2",67,29,35,0.432835820895522
"Tent4b_chr8_88199213_88259722_+_ENSMUSG00000036779.12_ENSMUSG00000036779.12.unspliced",77,11,62,0.142857142857143
"Tent5a_chr9_85320439_85327348_-_ENSMUSG00000032265.14_ENSMUSG00000032265.14.unspliced",100,30,65,0.3
"Tent5c_chr3_100451628_100489324_-_ENSMUSG00000044468.14_ENSMUSG00000044468.14.unspliced",63,10,53,0.158730158730159
"Tep1_chr14_50824059_50870560_-_ENSMUSG00000006281.8_ENSMUSG00000006281.8.unspliced",90,23,61,0.255555555555556
"Tepsin_chr11_120090531_120098731_-_ENSMUSG00000025377.14_ENSMUSG00000025377.14.unspliced",69,16,52,0.231884057971014
"Terb1_chr8_104446719_104509910_-_ENSMUSG00000052616.10_ENSMUSG00000052616.10.unspliced",74,28,41,0.378378378378378
"Terb2_chr2_122186272_122206397_+_ENSMUSG00000027229.5_ENSMUSG00000027229.5.unspliced",62,29,33,0.467741935483871
"Terf2_chr8_107069400_107096547_-_ENSMUSG00000031921.17_ENSMUSG00000031921.17.unspliced",76,10,64,0.131578947368421
"Tert_chr13_73626911_73649843_+_ENSMUSG00000021611.9_ENSMUSG00000021611.9.unspliced",95,20,73,0.210526315789474
"Tes_chr6_17065149_17105828_+_ENSMUSG00000029552.19_ENSMUSG00000029552.19.unspliced",54,9,39,0.166666666666667
"Tesk1_chr4_43441939_43448064_+_ENSMUSG00000028458.12_ENSMUSG00000028458.12.unspliced",53,23,29,0.433962264150943
"Tesk2_chr4_116720948_116805956_+_ENSMUSG00000033985.17_ENSMUSG00000033985.17.unspliced",79,21,55,0.265822784810127
"Tesmin_chr19_3388857_3407823_+_ENSMUSG00000024905.15_ENSMUSG00000024905.15.unspliced",72,17,47,0.236111111111111
"Tet1_chr10_62804570_62908996_-_ENSMUSG00000047146.17_ENSMUSG00000047146.17.unspliced",99,23,70,0.232323232323232
"Tet2_chr3_133463679_133545139_-_ENSMUSG00000040943.12_ENSMUSG00000040943.12.unspliced",49,9,35,0.183673469387755
"Tet3_chr6_83362373_83459084_-_ENSMUSG00000034832.15_ENSMUSG00000034832.15.unspliced",66,18,44,0.272727272727273
"Tex10_chr4_48430858_48473459_-_ENSMUSG00000028345.15_ENSMUSG00000028345.15.unspliced",73,12,61,0.164383561643836
"Tex13b_chrX_140808307_140813433_-_ENSMUSG00000042386.7_ENSMUSG00000042386.7.unspliced",50,17,33,0.34
"Tex14_chr11_87405065_87555823_+_ENSMUSG00000010342.16_ENSMUSG00000010342.16.unspliced",39,18,17,0.461538461538462
"Tex15_chr8_33516738_33585582_+_ENSMUSG00000009628.14_ENSMUSG00000009628.14.unspliced",67,2,63,0.0298507462686567
"Tex2_chr11_106502147_106613423_-_ENSMUSG00000040548.16_ENSMUSG00000040548.16.unspliced",76,8,65,0.105263157894737
"Tex21_chr12_76198686_76246746_-_ENSMUSG00000021056.8_ENSMUSG00000021056.8.unspliced",70,5,63,0.0714285714285714
"Tex22_chr12_113074502_113088917_+_ENSMUSG00000012211.13_ENSMUSG00000012211.13.unspliced",85,20,61,0.235294117647059
"Tex26_chr5_149439660_149470979_+_ENSMUSG00000029660.10_ENSMUSG00000029660.10.unspliced",66,27,36,0.409090909090909
"Tex261_chr6_83768885_83775813_-_ENSMUSG00000014748.13_ENSMUSG00000014748.13.unspliced",75,31,40,0.413333333333333
"Tex264_chr9_106658746_106685927_-_ENSMUSG00000040813.16_ENSMUSG00000040813.16.unspliced",74,18,52,0.243243243243243
"Tex30_chr1_44086613_44102441_-_ENSMUSG00000026049.11_ENSMUSG00000026049.11.unspliced",71,9,60,0.126760563380282
"Tex52_chr6_128375456_128385144_+_ENSMUSG00000079304.5_ENSMUSG00000079304.5.unspliced",42,4,36,0.0952380952380952
"Tex9_chr9_72450394_72492212_-_ENSMUSG00000090626.9_ENSMUSG00000090626.9.unspliced",91,10,78,0.10989010989011
"Tex9_chr9_72450394_72492212_-_ENSMUSG00000090626.9_ENSMUST00000183574.7",83,14,67,0.168674698795181
"Tex9_chr9_72450394_72492212_-_ENSMUSG00000090626.9_ENSMUST00000184125.7",74,9,65,0.121621621621622
"Tfam_chr10_71225464_71238280_-_ENSMUSG00000003923.14_ENSMUSG00000003923.14.unspliced",77,22,49,0.285714285714286
"Tfap2a_chr13_40715302_40738376_-_ENSMUSG00000021359.16_ENSMUSG00000021359.16.unspliced",96,26,62,0.270833333333333
"Tfap2c_chr2_172549593_172558622_+_ENSMUSG00000028640.11_ENSMUSG00000028640.11.unspliced",70,34,32,0.485714285714286
"Tfap2e_chr4_126716006_126736240_-_ENSMUSG00000042477.7_ENSMUSG00000042477.7.unspliced",47,15,28,0.319148936170213
"Tfap4_chr16_4544661_4559854_-_ENSMUSG00000005718.8_ENSMUSG00000005718.8.unspliced",76,24,50,0.31578947368421
"Tfb1m_chr17_3519256_3557781_-_ENSMUSG00000036983.7_ENSMUSG00000036983.7.unspliced",98,34,60,0.346938775510204
"Tfb2m_chr1_179528055_179546267_-_ENSMUSG00000026492.11_ENSMUSG00000026492.11.unspliced",75,8,60,0.106666666666667
"Tfcp2_chr15_100498012_100552008_-_ENSMUSG00000009733.9_ENSMUSG00000009733.9.unspliced",68,24,40,0.352941176470588
"Tfcp2_chr15_100498012_100552008_-_ENSMUSG00000009733.9_ENSMUST00000009877.7",58,29,25,0.5
"Tfcp2_chr15_100498012_100552008_-_ENSMUSG00000009733.9_ENSMUST00000229581.1",79,39,38,0.493670886075949
"Tfcp2l1_chr1_118627945_118685168_+_ENSMUSG00000026380.10_ENSMUSG00000026380.10.unspliced",61,7,51,0.114754098360656
"Tfdp1_chr8_13338751_13378448_+_ENSMUSG00000038482.11_ENSMUSG00000038482.11.unspliced",96,36,56,0.375
"Tfdp2_chr9_96196275_96323646_+_ENSMUSG00000032411.15_ENSMUSG00000032411.15.unspliced",92,29,55,0.315217391304348
"Tfe3_chrX_7762560_7775202_+_ENSMUSG00000000134.17_ENSMUSG00000000134.17.unspliced",84,19,60,0.226190476190476
"Tfeb_chr17_47737030_47792419_+_ENSMUSG00000023990.18_ENSMUSG00000023990.18.unspliced",83,9,70,0.108433734939759
"Tfg_chr16_56690332_56717450_-_ENSMUSG00000022757.19_ENSMUSG00000022757.19.unspliced",68,18,46,0.264705882352941
"Tfip11_chr5_112326358_112338073_+_ENSMUSG00000029345.13_ENSMUSG00000029345.13.unspliced",67,13,50,0.194029850746269
"Tfpi_chr2_84432855_84476775_-_ENSMUSG00000027082.15_ENSMUSG00000027082.15.unspliced",98,24,70,0.244897959183673
"Tfpi_chr2_84432855_84476775_-_ENSMUSG00000027082.15_ENSMUST00000111711.7",78,16,61,0.205128205128205
"Tfpt_chr7_3620324_3629929_-_ENSMUSG00000006335.16_ENSMUSG00000006335.16.unspliced",74,27,45,0.364864864864865
"Tfrc_chr16_32608920_32632794_+_ENSMUSG00000022797.16_ENSMUSG00000022797.16.unspliced",64,19,41,0.296875
"Tfrc_chr16_32608920_32632794_+_ENSMUSG00000022797.16_ENSMUST00000120680.1",65,13,51,0.2
"Tgds_chr14_118111911_118132755_-_ENSMUSG00000022130.10_ENSMUSG00000022130.10.unspliced",81,16,61,0.197530864197531
"Tgfa_chr6_86195223_86275719_+_ENSMUSG00000029999.14_ENSMUSG00000029999.14.unspliced",80,27,50,0.3375
"Tgfb1i1_chr7_128246812_128255699_+_ENSMUSG00000030782.17_ENSMUST00000070656.11",89,39,47,0.438202247191011
"Tgfb2_chr1_186622792_186705989_-_ENSMUSG00000039239.14_ENSMUSG00000039239.14.unspliced",80,37,35,0.4625
"Tgfbr1_chr4_47353222_47414931_+_ENSMUSG00000007613.15_ENSMUSG00000007613.15.unspliced",73,20,50,0.273972602739726
